date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:51:17	30823/30823	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Nov%202021%2019:21:06%20GMT	http://azim.commonsupport.com/Atrix/assets/images/service/service-31.jpg	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/service/service-31.jpg	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:51:18	7347/7347	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Nov%202021%2023:37:34%20GMT	http://azim.commonsupport.com/Atrix/assets/images/shape/shape-162.png	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/shape/shape-162.png	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:51:19	7653/7653	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Nov%202021%2023:39:16%20GMT	http://azim.commonsupport.com/Atrix/assets/images/shape/shape-163.png	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/shape/shape-163.png	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:51:21	7067/7067	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Nov%202021%2020:59:40%20GMT	http://azim.commonsupport.com/Atrix/assets/images/shape/shape-161.png	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/shape/shape-161.png	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:51:28	79075/79075	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Nov%202021%2019:34:06%20GMT	http://azim.commonsupport.com/Atrix/assets/images/background/service-bg-3.jpg	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/background/service-bg-3.jpg	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:51:30	54654/54654	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Nov%202021%2020:10:24%20GMT	http://azim.commonsupport.com/Atrix/assets/images/service/service-33.jpg	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/service/service-33.jpg	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:51:31	77342/77342	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Nov%202021%2020:09:48%20GMT	http://azim.commonsupport.com/Atrix/assets/images/service/service-32.jpg	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/service/service-32.jpg	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:51:31	4063/4063	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Nov%202021%2023:56:56%20GMT	http://azim.commonsupport.com/Atrix/assets/images/icons/hid-icon-100.png	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/icons/hid-icon-100.png	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:51:32	21619/21619	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Nov%202021%2020:11:18%20GMT	http://azim.commonsupport.com/Atrix/assets/images/service/service-34.jpg	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/service/service-34.jpg	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:51:32	3800/3800	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Nov%202021%2023:57:22%20GMT	http://azim.commonsupport.com/Atrix/assets/images/icons/hid-icon-101.png	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/icons/hid-icon-101.png	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:51:32	4506/4506	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Nov%202021%2023:57:46%20GMT	http://azim.commonsupport.com/Atrix/assets/images/icons/hid-icon-102.png	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/icons/hid-icon-102.png	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:51:32	4048/4048	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Nov%202021%2023:58:08%20GMT	http://azim.commonsupport.com/Atrix/assets/images/icons/hid-icon-103.png	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/icons/hid-icon-103.png	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:51:34	9153/9153	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Nov%202021%2000:31:48%20GMT	http://azim.commonsupport.com/Atrix/assets/images/shape/shape-165.png	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/shape/shape-165.png	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:51:36	15818/15818	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Nov%202021%2000:10:58%20GMT	http://azim.commonsupport.com/Atrix/assets/images/team/team-22.jpg	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/team/team-22.jpg	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:51:36	20362/20362	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Nov%202021%2000:10:20%20GMT	http://azim.commonsupport.com/Atrix/assets/images/team/team-21.jpg	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/team/team-21.jpg	(from http://azim.commonsupport.com/Atrix/index-16.html)
